3176	4749.0
6313	4202.0
9448	2642.0
12588	5616.0
15790	6186.0
18929	4890.0
22080	3546.0
25226	4468.0
28335	3459.0
31537	4985.0
34684	4903.0
37833	4771.0
40972	5309.0
44117	7386.0
47324	7715.0
50472	3274.0
53617	4430.0
56756	6725.0
59944	4375.0
61012	1900.0
64021	4322.0
67215	4566.0
70357	4003.0
73500	4939.0
76643	6000.0
79838	5759.0
82980	4152.0
83331	920.0
86474	3544.0
87545	2086.0
90687	3822.0
93830	4608.0
96971	5275.0
100114	4165.0
